time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
149627,-0.80,0.57,-1.49,-1.38,-0.23,2.30,1.84,0.46,2.53,2.41,3.10,0.23,0.46,1.26,5.17,1.95,0
149743,-0.69,0.34,-1.61,-1.38,-0.23,2.18,1.72,0.80,1.84,2.41,2.99,0.23,1.15,1.38,5.17,1.72,0
149860,-1.15,0.57,-1.61,-1.38,0.46,2.18,1.72,0.00,2.41,2.53,2.76,0.11,0.80,1.03,4.94,1.95,0
149977,-0.69,0.34,-1.26,-1.61,-0.23,2.30,1.49,0.46,2.53,2.53,3.10,0.11,0.92,1.49,5.17,1.61,0
150094,-0.34,0.57,-1.26,-1.15,-0.46,1.84,1.49,0.46,2.30,2.41,3.10,-0.46,0.57,1.15,4.94,1.84,0
150211,-0.80,0.34,-1.49,-1.38,-0.11,2.30,1.95,0.46,2.41,2.53,2.87,0.23,0.69,0.92,5.06,1.61,0
150328,-0.69,0.34,-1.49,-1.49,0.00,1.95,1.61,0.34,1.72,2.53,3.33,-0.11,0.46,0.57,4.71,1.72,0
150444,-0.92,0.11,-1.61,-1.15,-0.23,2.64,1.61,0.00,2.53,2.53,2.64,-1.84,0.57,1.03,4.94,1.49,0
150561,-0.46,0.11,-1.72,-1.61,0.11,2.07,2.07,0.11,2.18,2.41,2.76,0.23,0.69,1.38,5.17,1.72,0
150678,-1.03,0.34,-1.61,-1.26,0.11,2.18,1.61,-0.11,2.30,2.87,2.99,0.34,1.03,1.61,5.17,2.18,0
150795,-0.69,0.92,-1.72,-1.15,0.46,1.84,1.49,0.34,2.30,2.30,2.53,0.11,0.34,1.49,4.48,2.30,0
150912,-0.23,0.69,-1.38,-1.49,-0.11,2.07,1.95,-0.11,2.07,2.64,3.10,0.23,1.03,1.26,5.29,2.18,0
151028,-0.92,-0.11,-1.72,-1.72,0.11,2.18,1.26,0.00,2.99,2.76,2.99,-0.11,1.15,1.61,5.40,1.26,0
151145,-0.80,0.80,-1.84,-0.34,-0.57,2.53,0.00,0.46,2.07,2.18,2.18,0.23,0.69,1.38,4.37,1.26,0
151262,-1.15,0.34,-1.38,-0.80,-0.34,1.95,1.95,0.11,2.64,2.53,3.33,0.00,1.38,1.38,5.29,2.30,0
151379,-1.03,0.34,-1.84,-1.26,-0.46,2.53,1.26,0.00,2.18,2.30,2.76,-0.11,0.46,1.15,5.17,1.49,0
151496,-0.69,0.92,-1.26,-1.26,0.11,2.41,2.18,0.46,2.41,2.53,2.41,0.11,0.46,1.49,4.60,1.95,0
151613,-0.57,0.00,-1.84,-1.84,-0.80,2.07,1.61,0.34,2.41,2.64,3.33,0.11,1.72,1.61,5.63,2.18,0
151729,-1.15,1.26,-1.49,-1.15,0.00,2.30,1.49,0.34,1.84,2.30,2.87,0.11,-0.11,1.38,4.25,1.26,0
151846,-0.80,0.00,-1.49,-1.49,0.00,2.30,2.30,1.03,2.87,2.41,3.10,0.23,1.03,1.38,5.52,2.07,0
151963,-0.69,0.11,-2.18,-1.61,0.11,2.18,1.61,-0.23,2.30,2.64,2.99,0.11,0.57,1.15,5.63,1.72,0
152080,-1.03,0.34,-1.84,-1.03,-0.23,2.07,2.07,0.69,1.95,2.41,1.84,-0.11,1.15,0.80,4.71,1.38,0
152197,-0.80,0.11,-1.15,-1.84,-0.23,2.07,1.84,0.23,2.18,2.87,2.30,-0.46,0.57,1.38,5.06,1.49,0
152313,-0.46,-0.23,-1.49,-1.72,-0.11,2.07,1.95,0.11,2.30,2.07,3.33,0.11,0.69,1.49,4.94,1.26,0
152430,-1.03,0.00,-1.49,-1.26,-0.23,2.41,2.18,0.46,2.30,2.53,3.10,-0.34,1.03,1.72,4.71,1.84,0
152547,-1.03,0.00,-1.61,-1.72,0.11,2.07,1.72,0.69,2.64,2.53,2.76,0.23,0.69,1.15,5.40,1.72,0
152664,-0.92,0.57,-1.61,-1.26,0.11,2.18,1.72,0.11,2.41,2.76,2.76,0.23,0.92,1.49,5.06,1.61,0
152781,-0.57,0.80,-1.26,-1.26,-0.46,2.30,2.18,0.00,2.30,2.76,2.99,-0.11,0.92,1.61,5.29,1.61,0
152897,-0.92,-0.11,-1.72,-1.26,-0.11,2.07,1.95,0.23,2.18,2.53,2.99,0.11,1.03,1.15,5.40,1.72,0
153014,-0.92,0.23,-1.26,-1.49,-0.23,2.07,1.84,-1.72,2.30,2.18,2.76,0.11,0.80,1.03,4.94,1.84,0
153131,-0.80,0.11,-1.72,-1.49,-0.11,2.41,1.15,0.11,2.18,2.76,2.53,0.00,1.15,1.38,5.40,1.49,0
153248,-0.80,0.34,-1.84,-1.26,-0.11,2.41,1.95,-1.84,2.18,2.07,2.76,0.00,0.69,0.92,4.60,1.84,0
153365,-0.69,0.00,-1.61,-1.15,0.00,2.30,1.95,0.00,2.53,2.30,3.22,0.11,0.46,1.26,5.40,1.72,0
153482,-0.92,0.46,-1.72,-1.61,-0.11,2.30,1.84,-1.84,2.53,2.64,2.64,-0.11,0.80,1.49,5.29,1.72,0
153598,-1.03,0.69,-1.61,-0.92,-0.46,2.41,2.18,0.80,2.18,2.53,2.53,0.00,0.34,1.15,4.94,1.61,0
153715,-0.92,0.00,-1.72,-1.15,-0.23,1.95,1.72,0.11,2.53,2.53,2.76,0.23,0.69,1.26,5.29,1.72,0
153832,-0.69,0.11,-1.49,-1.38,-0.23,2.41,1.61,0.23,2.53,2.30,2.87,0.00,0.69,1.26,5.17,1.72,0
153949,-1.15,0.46,-1.26,-1.38,-0.34,1.84,1.95,0.34,1.84,2.76,2.87,-0.11,0.80,1.26,5.06,1.84,0
154066,-0.69,0.23,-1.84,-1.26,0.00,1.84,1.72,0.34,2.30,2.30,3.33,-0.23,0.80,1.15,5.17,1.49,0
154182,-0.69,0.69,-1.61,-1.15,-0.34,2.41,1.95,0.23,2.18,2.53,2.99,0.00,0.11,0.92,4.94,1.72,0
154299,-0.69,0.23,-1.61,-1.61,0.23,2.53,0.69,-0.34,2.41,2.53,2.18,0.11,1.15,1.49,5.75,4.48,0
154416,4.71,27.36,19.08,16.90,20.46,67.82,29.89,74.72,-31.96,22.99,37.36,0.57,-99.43,142.77,20.00,38.74,0
154533,-1.72,-0.69,-8.16,0.57,7.59,2.99,-6.09,1.26,8.05,1.38,9.43,6.55,1.49,2.87,1.72,-3.79,0
154650,2.76,-0.11,-7.93,-2.30,-1.49,2.30,-10.81,-4.37,2.87,5.63,-17.01,-5.52,-0.69,-1.61,-15.40,4.60,0
154767,-5.40,-1.49,-2.64,-1.61,1.95,-0.57,0.92,1.72,7.24,-1.15,1.95,-0.69,0.34,1.15,0.92,2.87,0
154883,-2.18,1.61,-1.84,-1.03,-0.11,2.64,2.30,0.23,0.11,4.02,3.10,-0.69,0.92,1.38,3.68,-1.38,0
155000,-0.57,-0.69,-1.49,0.00,1.03,3.22,2.64,0.69,2.41,2.76,2.18,0.46,-0.69,0.57,3.68,2.18,0
155117,0.11,0.69,-1.72,-0.80,0.34,2.30,1.84,0.69,1.49,2.30,2.87,0.34,0.80,-0.11,5.63,0.57,0
155234,0.46,-1.49,-2.41,-0.92,0.69,2.87,1.61,0.34,3.56,5.06,3.10,0.57,1.72,0.00,4.94,2.07,0
155351,-1.26,-0.11,-1.26,-0.80,-1.49,1.84,2.30,0.00,2.18,2.30,3.10,-0.34,1.26,0.80,4.94,1.26,0
155467,-0.69,-0.11,-1.15,-1.61,0.23,1.26,1.61,0.11,2.30,2.99,2.53,0.00,-0.23,0.69,4.71,1.72,0
155584,-0.46,0.57,-1.84,-1.38,-0.23,2.07,1.03,-0.11,2.30,2.30,2.76,-0.34,0.69,1.26,5.06,1.72,0
155701,-0.46,-0.23,-1.49,-1.15,-0.69,2.30,1.38,-0.11,2.76,2.64,2.64,0.00,0.57,1.03,4.60,1.38,0
155818,-0.34,0.34,-1.61,-1.72,0.69,2.07,2.07,-0.23,2.64,2.53,2.99,-0.11,0.80,0.80,4.94,1.26,0
155935,0.00,0.57,-1.61,-1.72,0.11,2.30,1.84,0.23,2.41,2.53,2.76,0.11,1.15,1.49,4.94,1.26,0
156051,-1.03,0.11,-1.72,-1.49,-0.23,2.18,1.72,-0.11,2.18,2.64,2.87,-0.11,0.80,1.49,4.71,1.26,0
156168,-0.23,0.11,-1.61,-1.15,-0.11,1.95,1.95,0.23,2.53,2.76,2.76,0.00,0.69,1.15,5.06,1.72,0
156285,-0.23,1.61,-1.95,-0.92,-7.93,26.67,94.03,38.39,-6.67,35.17,-59.77,34.60,-5.52,18.05,-89.09,-98.28,1
156402,21.38,4.14,-6.55,-26.90,-2.87,9.89,5.75,11.38,10.81,9.77,-25.06,4.94,29.54,-2.07,-2.76,0.34,0
156519,-3.45,9.89,-4.02,1.15,3.45,-0.92,-4.71,-2.87,1.95,4.25,8.85,-6.21,-0.57,-4.94,15.17,1.61,0
156635,0.00,-7.01,-3.91,-0.57,0.57,-1.03,-0.57,-5.52,6.21,-0.57,2.41,-3.10,4.02,-2.41,8.85,-2.41,0
156752,1.03,-2.07,0.11,-0.23,-0.57,-0.34,2.53,1.61,-2.07,3.91,3.68,-0.69,-2.76,-0.34,3.68,-1.15,0
156869,-0.92,0.46,-1.61,-0.80,1.49,2.53,2.87,2.53,2.07,2.76,4.02,1.61,-0.46,0.00,3.68,0.69,0
156986,1.03,0.34,-1.49,-2.18,2.30,2.99,2.64,0.69,1.61,4.14,3.22,0.11,-1.26,0.57,5.06,0.46,0
157103,-1.26,1.95,-1.38,-1.26,0.34,3.22,2.76,1.49,2.64,4.25,3.10,0.69,1.26,1.49,6.90,2.87,0
157220,-1.03,0.00,-3.22,-1.61,0.69,2.53,2.41,0.11,2.41,2.30,4.14,-0.34,0.57,-0.46,5.40,1.38,0
157336,-1.84,0.34,-1.15,-1.38,-0.80,2.30,1.95,-0.11,2.07,2.30,2.64,0.46,1.95,1.38,4.37,1.38,0
157453,-1.15,-0.11,-1.49,-1.26,0.69,2.07,2.07,0.00,2.87,2.30,3.45,-0.11,0.00,1.61,4.60,2.07,0
157570,-0.69,0.34,-1.26,-1.49,0.46,2.18,1.95,0.00,2.07,2.18,2.87,0.00,0.57,0.46,4.94,1.26,0
157687,-0.69,0.00,-1.61,-1.26,0.00,1.95,2.53,0.00,2.64,2.07,2.87,-0.11,0.69,1.38,4.83,1.03,0
157804,-0.69,0.11,-1.15,-1.84,-0.11,2.30,2.53,-0.11,1.84,2.76,3.10,-0.46,0.34,0.92,5.17,1.26,0
157920,-0.57,0.46,-1.26,-1.72,-0.11,2.07,2.18,-0.11,2.30,2.18,2.99,0.11,0.34,0.92,5.29,1.49,0
158037,-0.92,0.23,-1.72,-0.92,-0.11,2.30,1.38,-0.11,1.95,2.30,2.99,0.46,0.69,0.92,4.83,1.72,0
158154,-0.46,-1.72,-92.07,-141.16,4.48,-24.60,48.05,-21.04,-4.37,-56.67,53.11,-29.43,38.05,-6.90,156.22,-6.55,1
158271,0.46,-14.94,-19.31,-6.90,58.85,6.67,3.45,19.08,83.91,3.56,11.72,-10.69,6.32,-0.80,4.83,-0.80,0
158388,-1.26,3.10,-1.95,-8.05,-2.64,-4.60,0.80,-2.30,2.07,-27.70,-8.39,2.30,3.68,-11.04,7.59,3.45,0
158504,0.80,-1.72,-2.07,6.55,3.79,1.38,0.00,-4.37,10.00,1.49,-4.25,-2.18,0.23,-1.15,3.56,-2.87,0
158621,-1.26,-3.56,-1.84,-0.11,3.79,2.87,3.68,2.41,1.72,2.41,2.07,-1.61,1.26,-0.92,5.52,0.80,0
158738,-1.49,0.80,-1.03,-0.92,0.00,3.10,3.22,0.11,3.79,4.14,2.87,0.57,-1.03,0.00,5.86,0.23,0
158855,-0.46,0.23,-0.69,-1.38,0.46,2.30,2.76,-0.69,1.72,3.33,4.02,0.34,0.11,-0.34,4.48,0.69,0
158972,-1.49,-0.34,-0.69,-0.92,0.11,2.53,2.64,-0.11,2.76,3.68,3.56,1.84,1.03,1.61,5.52,2.07,0
159089,-1.03,0.34,-2.64,-0.80,-0.69,2.18,2.76,0.00,2.18,2.30,3.33,-0.34,1.72,1.03,5.75,1.72,0
159205,-0.23,-0.11,-1.61,-1.26,-0.23,2.18,1.49,-1.03,2.07,2.18,3.33,0.57,0.92,0.34,3.91,1.72,0
159322,-0.11,-0.57,-1.84,-1.26,1.26,2.18,2.76,-0.57,1.95,2.53,3.45,-0.11,0.80,0.92,4.83,1.72,0
159439,-0.23,0.46,-1.95,-1.49,1.72,2.18,2.07,-0.11,2.07,2.53,2.76,-1.84,1.03,0.92,4.83,1.38,0
159556,-0.69,0.57,-1.72,-1.26,-0.23,1.72,2.07,-0.11,1.84,2.87,2.76,0.11,0.69,1.15,4.83,1.03,0
159673,-0.92,0.00,-1.61,-1.49,-0.23,1.84,2.41,-0.23,2.18,2.53,3.10,-0.34,0.00,1.03,5.63,1.49,0
159789,-2.87,-5.52,-133.11,-11.84,5.06,-16.78,28.28,-108.17,8.05,4.25,6.44,-163.69,9.43,-193.81,-2.76,-175.99,1
159906,15.75,6.44,-0.57,-23.79,0.80,12.07,-4.71,11.38,-26.78,-0.80,20.23,2.18,17.59,5.06,1.61,-0.34,0
160023,-2.99,2.18,-2.07,-6.67,-2.53,-1.84,-1.84,-1.03,2.99,3.45,4.02,-2.41,-0.80,-5.17,8.85,1.84,0
160140,5.29,-0.69,0.92,-1.15,2.41,-1.49,-1.95,-6.55,4.60,-8.39,1.15,-1.15,1.49,-5.75,8.28,-5.86,0
160257,-1.61,-0.11,-1.03,-1.26,-2.30,0.46,4.14,1.49,-0.69,4.48,3.33,-1.15,-1.15,-1.15,3.56,1.26,0
160373,-2.30,0.46,-0.92,-0.46,1.26,3.33,3.79,0.46,1.49,2.87,2.87,-0.11,-1.49,0.46,4.83,0.80,0
160490,-0.11,-0.46,-1.03,-0.92,0.69,2.99,2.99,0.34,2.87,3.45,4.14,1.15,-0.11,1.03,5.17,0.80,0
160607,-0.11,0.80,-1.72,-0.80,1.61,1.95,2.76,-0.57,3.79,2.76,3.91,1.38,2.30,0.92,6.09,2.07,0
160724,-1.15,0.34,-1.61,-1.84,-1.03,1.49,3.68,-0.11,1.84,2.53,4.71,0.00,0.57,0.57,6.09,1.49,0
160841,-1.61,-0.11,-1.49,-1.61,-0.34,1.38,2.76,-0.34,2.18,2.30,3.45,0.23,1.61,0.46,4.25,1.26,0
160958,-0.92,0.69,-1.03,-1.49,0.23,3.10,2.30,-0.11,2.07,1.49,2.41,0.11,1.03,0.57,4.60,1.38,0
161074,-0.34,0.46,-1.61,-1.49,-0.23,1.95,2.53,-0.34,2.30,2.41,2.41,-0.11,1.38,1.26,4.71,0.92,0
161191,-0.80,0.11,-1.72,-1.61,-0.34,2.07,2.64,0.11,2.30,2.07,3.22,0.23,0.92,0.69,4.94,1.03,0
161308,-1.15,-0.23,-1.15,-1.49,-0.11,2.18,2.87,-0.11,2.30,2.30,3.10,-0.34,0.69,0.80,4.71,1.26,0
161425,-0.80,0.00,-1.72,-1.26,0.11,1.61,2.53,-0.46,2.41,2.53,3.33,0.00,0.69,0.69,4.83,1.72,0
161542,-1.26,0.00,-1.49,-1.15,0.34,1.84,2.64,-0.11,2.18,2.53,2.99,-0.34,0.80,0.46,4.60,2.07,0
161658,-0.69,0.23,-2.07,-0.92,0.23,2.30,-7.36,-1.26,3.91,9.66,3.68,16.09,-1.03,10.46,26.21,4.83,0
161775,8.51,55.52,5.40,81.73,-11.95,33.34,10.69,70.35,-38.05,18.28,-4.71,116.44,4.60,-8.85,-8.74,4.14,1
161892,-7.70,1.26,-7.93,13.91,-7.13,-3.68,-1.72,-2.87,-5.52,0.57,2.07,-1.03,-3.45,0.92,9.89,-5.63,0
162009,2.18,-7.01,-4.94,-5.52,0.11,3.33,-4.83,-12.41,4.71,4.14,6.44,-19.89,6.21,0.69,-2.41,-12.07,0
162126,-2.41,-3.10,0.00,1.49,-6.32,1.03,3.91,-3.33,0.34,1.72,5.40,0.69,1.15,2.18,4.60,2.76,0
162242,-1.15,1.61,-1.72,-1.61,1.72,1.72,2.07,-2.87,1.03,3.45,4.02,1.26,1.72,0.80,5.52,0.00,0
162359,0.11,1.03,-1.15,0.34,-0.57,2.41,2.87,1.38,2.18,3.56,3.68,-0.34,-0.11,1.38,5.17,1.38,0
162476,-1.15,-0.11,-1.61,-1.72,0.34,1.61,2.76,0.92,2.99,5.40,5.29,1.26,0.11,2.53,6.78,6.44,0
162593,-0.57,0.11,-1.84,-1.72,0.69,2.76,2.41,0.92,4.02,3.10,2.76,0.57,1.95,0.69,4.83,1.61,0
162710,-0.80,-0.11,-1.49,-1.84,0.00,1.95,1.38,-0.23,2.30,3.45,2.99,-0.11,-0.23,0.80,4.25,1.72,0
162827,-0.69,-0.69,-0.57,-1.15,0.34,1.84,2.07,0.11,3.33,2.41,3.33,-0.46,0.57,0.92,5.40,1.84,0
162943,-0.34,0.34,-1.49,-1.72,-0.69,1.84,1.95,-0.11,2.87,2.07,3.45,0.11,0.34,0.92,5.17,2.30,0
163060,-0.46,0.00,-1.03,-1.03,-0.23,2.07,2.64,-0.23,2.18,2.30,3.33,0.00,0.46,0.69,4.60,1.38,0
163177,-0.92,0.23,-1.03,-1.61,0.11,2.30,2.41,-0.23,2.76,2.18,2.99,0.11,0.69,0.57,5.06,1.49,0
163294,-0.11,0.57,-1.26,-1.03,0.11,1.84,1.95,-0.11,2.64,2.64,2.99,0.23,0.34,1.15,4.94,1.95,0
163411,-0.69,0.23,-1.72,-1.84,0.34,1.95,1.61,0.11,2.18,2.07,3.10,0.11,0.11,1.38,5.06,1.15,0
163527,3.91,-90.35,-79.55,-181.62,-6.67,-23.56,45.06,-22.30,-3.56,-25.63,33.57,-52.30,6.32,-14.14,150.70,-1.84,1
163644,10.35,-28.97,0.23,10.00,47.82,1.15,2.53,55.41,26.55,10.92,3.56,-17.82,7.47,3.56,15.29,3.33,0
163761,-3.68,1.49,0.11,-4.48,0.34,-10.00,-1.15,-3.33,1.15,-4.25,-15.17,-2.41,0.34,-25.75,-3.68,1.15,0
163878,-13.10,-0.57,-2.87,-3.56,0.11,0.80,0.23,-3.33,8.05,0.11,8.62,8.62,-1.61,-0.23,3.45,-2.30,0
163995,-5.06,-3.79,-1.38,2.53,-1.72,2.76,3.10,1.38,0.80,2.53,4.60,-1.38,3.10,1.49,6.44,2.18,0
164111,-0.92,0.92,-1.15,-1.15,1.61,2.87,2.87,2.64,2.99,3.45,3.22,0.57,-1.15,0.34,6.09,0.80,0
164228,-0.46,1.72,-1.61,-0.34,0.00,2.53,2.87,0.11,1.38,2.30,4.25,0.92,1.03,1.38,4.48,0.57,0
164345,-0.69,0.34,-1.26,-1.38,1.26,2.41,2.18,-0.11,2.64,3.22,3.56,1.38,1.38,1.72,5.63,2.64,0
164462,-1.26,1.03,-1.61,-1.38,0.23,2.87,2.18,-1.03,2.41,3.33,3.68,-0.92,0.57,0.80,5.06,1.38,0
164579,-1.15,0.46,-0.92,-1.72,0.00,2.07,1.49,-0.57,2.18,2.64,2.99,-0.11,0.23,1.15,5.06,1.03,0
164696,-0.80,-0.11,-1.15,-1.72,-0.11,2.18,1.84,0.23,2.53,2.41,2.76,-0.46,0.57,1.26,5.06,1.95,0
164812,-0.69,-0.23,-1.15,-1.38,0.11,2.18,2.07,0.34,2.41,2.76,3.22,-0.46,0.69,1.15,5.06,1.38,0
164929,-0.57,0.34,-0.92,-1.61,-0.11,1.72,1.84,0.00,1.84,2.64,3.33,-0.34,0.80,0.57,4.94,1.15,0
165046,-0.92,-0.11,-1.38,-1.49,0.11,1.95,2.07,-0.23,2.41,2.87,2.99,0.23,0.46,0.80,5.17,1.61,0
165163,-0.57,0.80,-1.38,-1.61,0.11,2.07,1.72,-0.34,2.30,2.64,2.87,-0.23,0.23,1.26,4.83,1.72,0
165280,-0.80,-6.90,-0.00,-5.29,-7.59,-59.20,28.74,-55.52,22.42,-4.25,9.20,-148.06,-0.11,-126.90,-12.64,-218.06,1
165396,21.61,3.68,14.71,-7.13,-20.92,14.37,-6.09,-3.22,-14.25,-2.99,20.00,-9.77,7.70,1.15,12.07,-7.36,0
165513,2.76,1.49,1.38,-1.95,1.38,-1.26,-0.11,-1.38,3.22,-1.72,-8.39,-3.68,1.49,2.53,9.77,-1.84,0
165630,0.46,-0.11,-1.26,3.45,-0.23,5.98,-1.49,-1.61,7.47,1.72,1.72,-11.72,8.28,-1.03,9.08,-5.75,0
165747,-0.23,-0.11,1.15,-1.26,-6.32,2.30,1.61,0.92,0.69,4.14,3.22,-2.87,-0.69,-0.34,5.52,2.18,0
165864,-1.72,4.25,0.11,-0.11,0.46,2.18,2.41,-0.23,2.64,2.64,2.64,0.57,0.34,1.38,5.29,2.07,0
165981,0.69,0.34,-1.38,-0.80,-0.69,2.41,2.99,0.80,1.38,3.10,3.45,0.11,1.72,0.23,5.52,1.03,0
166097,-0.69,-0.57,-0.69,-1.26,0.23,2.30,3.10,1.38,3.22,2.41,4.37,0.80,1.03,0.80,7.24,2.18,0
166214,-0.34,0.46,-2.07,-1.61,-1.15,1.72,2.87,-0.46,2.53,2.76,3.68,0.69,1.15,0.57,5.63,1.84,0
166331,-0.57,-0.69,-1.15,-1.61,0.46,1.15,2.18,-0.34,2.41,1.95,3.22,0.34,1.03,0.80,4.37,0.80,0
166448,-0.34,0.23,-1.49,-1.26,-0.11,1.72,2.30,-0.11,2.07,3.68,2.64,0.57,0.46,0.80,4.94,1.61,0
166565,-1.15,0.23,-1.72,-1.72,-0.23,1.84,2.30,-0.46,2.30,2.41,3.10,0.11,0.00,0.69,5.29,1.26,0
166681,-0.80,0.11,-1.49,-1.61,-0.46,1.49,2.30,-0.46,2.41,2.30,2.64,-0.11,0.34,1.38,5.17,0.69,0
166798,-0.46,0.11,-1.15,-1.26,0.57,1.61,1.95,-0.34,1.72,2.30,3.22,-0.34,0.69,0.57,4.71,1.26,0
166915,-0.80,0.11,-1.38,-1.61,-0.23,1.84,1.72,0.11,2.18,2.64,2.76,-0.11,0.46,1.03,4.83,1.38,0
167032,-0.34,-0.11,-0.46,-1.03,-15.06,-5.40,39.08,-0.11,6.55,3.10,-34.71,57.02,1.72,2.41,-122.88,32.19,1
167149,13.10,24.48,-57.70,-33.22,-2.41,0.23,-16.21,-11.84,5.98,5.17,14.94,0.57,26.09,-2.53,-2.18,10.46,0
167265,3.68,8.62,-3.22,3.33,-0.46,-4.60,-1.03,-0.80,0.34,5.40,0.34,-9.08,-0.57,6.21,2.41,-1.03,0
167382,-9.08,0.00,-4.83,7.59,5.98,2.99,-4.48,-5.86,4.14,0.69,1.95,-5.52,1.15,-6.32,1.38,-1.26,0
167499,-0.57,-0.34,-1.38,0.69,-4.94,2.53,-0.92,1.61,3.56,4.25,3.22,-2.76,0.80,0.23,2.64,0.92,0
167616,-1.72,1.15,-0.80,-1.84,0.69,3.91,2.30,-1.15,4.37,3.10,3.56,0.92,1.84,0.11,3.56,1.03,0
167733,1.61,0.57,-1.38,0.92,-1.84,1.84,2.64,0.00,2.07,3.33,4.71,-0.11,0.23,1.95,4.25,2.87,0
167850,-1.38,0.80,-1.15,-1.84,0.23,2.18,2.30,-0.11,2.53,2.99,3.10,0.23,1.72,1.84,5.63,3.91,0
167966,-1.15,-0.23,-1.72,-1.95,-0.23,1.84,2.53,1.03,2.87,2.41,3.68,0.57,0.80,0.92,4.02,1.84,0
168083,-0.46,0.69,-1.03,-1.84,-1.15,2.07,2.07,-0.11,2.07,2.30,3.10,-0.11,0.57,1.26,3.45,1.84,0
168200,0.34,-0.23,-1.15,-1.49,-0.80,1.84,1.95,0.23,2.30,3.10,3.10,-0.34,1.61,0.57,3.22,1.38,0
168317,-0.80,0.11,-1.49,-1.72,0.34,1.49,1.38,-0.57,2.99,2.53,3.10,0.00,1.15,1.15,3.79,1.38,0
168434,-0.69,0.34,-1.38,-1.03,-0.34,1.95,2.18,0.11,2.07,2.64,3.10,-0.11,0.92,0.69,3.45,1.15,0
168550,-0.80,0.11,-1.49,-1.15,-0.34,2.07,1.95,0.11,2.18,2.99,3.33,-0.23,0.34,1.15,3.91,0.80,0
168667,-0.23,0.23,-1.49,-1.95,-0.11,1.84,2.18,-0.11,2.07,2.64,2.87,-0.23,0.11,1.26,4.14,1.84,0
168784,-0.46,0.11,8.05,1.03,-0.11,21.38,-5.17,24.60,4.60,26.44,-149.55,48.28,1.84,72.07,-133.57,42.99,1
168901,2.76,9.08,35.52,-27.36,-7.47,28.97,21.38,-31.61,-11.38,5.06,30.46,-14.02,17.70,0.46,-3.45,6.09,0
169018,7.13,-1.72,2.64,-3.56,-4.14,-2.18,-2.64,-3.45,1.03,2.53,0.57,-7.47,-2.07,-0.46,2.87,4.94,0
169134,3.33,-2.87,-11.15,-4.83,2.64,-1.95,-9.43,-3.56,2.76,3.22,-12.30,-4.83,2.87,0.69,1.26,-8.97,0
