time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
105121,-0.23,-0.34,-1.95,-1.72,-1.15,1.61,1.61,0.00,2.07,1.84,1.84,0.11,0.46,1.38,4.48,1.49,0
105238,-0.69,-0.69,-1.49,-1.61,-0.80,1.49,1.49,-0.23,1.72,2.07,2.18,0.11,0.69,1.15,4.14,1.84,0
105355,-0.46,-0.57,-1.95,-1.49,-0.92,1.26,1.15,-0.46,1.72,2.18,2.41,0.00,0.11,1.15,4.02,1.61,0
105471,-0.46,-0.46,-2.07,-1.49,-0.80,1.72,1.61,0.00,1.61,2.18,2.76,0.11,-0.34,0.69,4.02,1.49,0
105588,-0.57,-0.57,-1.95,-1.61,-0.92,1.49,1.49,0.23,1.95,2.07,2.18,-0.34,0.23,1.26,4.14,1.72,0
105705,-0.34,-1.03,-1.61,-1.72,-1.03,1.61,1.49,0.34,1.84,2.18,2.18,-0.46,0.57,0.57,4.37,1.26,0
105822,-0.69,-1.03,-2.07,-1.49,-0.57,1.61,1.61,0.00,1.72,2.07,2.07,0.00,0.23,1.03,4.25,1.15,0
105939,-0.34,-1.03,-1.72,-1.72,-0.92,1.61,1.26,-0.11,1.72,2.18,2.87,-1.84,-0.23,0.80,4.37,1.61,0
106056,-0.46,-0.80,-1.72,-1.61,-0.92,1.72,1.61,0.23,1.49,2.30,2.64,-0.23,-1.72,1.03,3.79,1.49,0
106172,-0.80,-0.92,-1.95,-1.61,-0.92,1.49,1.26,-0.23,2.07,2.18,2.18,0.00,0.23,1.03,4.25,1.49,0
106289,-0.23,-1.03,-2.07,-1.15,-0.57,1.61,1.26,-0.11,1.84,2.30,2.64,-0.46,0.23,0.80,4.25,1.49,0
106406,-0.23,-0.46,-1.95,-1.72,-0.92,1.49,1.15,-0.46,1.84,2.07,2.18,-0.23,0.23,0.69,4.48,1.15,0
106523,-0.92,-0.46,-1.84,-1.38,-0.69,1.61,1.61,-0.34,1.84,2.41,2.30,0.00,0.80,0.92,4.14,1.61,0
106640,-0.57,-0.80,-1.95,-1.72,-0.80,1.84,1.03,-0.23,1.84,2.07,2.41,0.00,0.00,0.80,4.25,1.38,0
106757,-0.80,-0.92,-2.07,-1.38,-1.15,1.84,1.61,0.34,1.84,1.95,2.30,-0.23,0.23,0.80,4.25,1.03,0
106873,-0.57,-0.69,-1.49,-1.49,-0.80,1.61,1.38,0.00,1.61,2.30,2.30,-0.46,-0.11,1.15,4.37,1.84,0
106990,-0.80,-0.69,-1.72,-1.72,-1.03,1.49,1.15,-0.23,1.95,2.07,2.07,-0.34,0.23,0.92,4.48,1.49,0
107107,-0.57,-0.80,-2.18,-1.15,-1.03,1.95,1.49,-0.11,1.84,2.30,1.95,-0.11,0.23,0.80,4.14,1.26,0
107224,-0.57,-0.92,-1.72,-1.72,-0.92,1.49,1.03,0.11,1.95,1.95,2.76,0.11,-0.11,1.03,4.37,1.61,0
107341,-0.57,-0.69,-1.95,-1.26,-1.03,1.84,1.38,-0.11,1.72,2.53,1.95,0.11,0.46,0.80,4.48,1.38,0
107458,-0.23,-0.57,-1.72,-1.03,-0.69,1.03,1.49,0.57,1.61,1.61,1.84,0.00,0.11,0.34,4.02,1.38,0
107574,-110.35,9.31,11.84,-68.17,-40.23,82.99,22.99,-14.83,-2.07,-0.11,26.32,-37.93,97.59,-34.37,44.03,-27.36,1
107691,3.10,-5.40,-7.93,-8.62,-1.26,-2.76,1.72,3.10,-13.45,-4.14,2.76,0.23,1.84,1.49,3.22,-1.84,0
107808,7.01,-3.56,1.26,-0.57,-0.57,-7.59,-2.30,-2.41,9.20,-8.28,10.69,3.33,3.10,-3.79,1.95,3.68,0
107925,-3.56,2.18,-2.87,-2.99,0.11,3.33,-4.48,-4.48,2.87,0.92,4.48,-30.92,-1.03,0.34,-0.57,-15.40,0
108042,-2.07,-1.03,-2.18,0.23,1.38,1.72,0.80,-1.03,1.38,3.68,2.99,1.03,-0.23,0.00,4.14,0.80,0
108158,-1.26,-0.34,-2.53,-0.69,-1.26,2.30,3.10,-0.57,1.72,2.76,3.33,0.69,-0.92,0.46,5.17,1.61,0
108275,-0.34,-0.57,-1.95,-1.72,-1.61,2.07,3.45,0.46,1.61,2.64,2.99,-1.15,0.57,1.72,3.10,2.18,0
108392,-0.46,0.23,-1.61,-1.61,-1.15,1.38,1.03,1.15,2.53,2.76,4.02,0.11,1.15,1.03,6.09,2.87,0
108509,-1.95,-1.26,-1.38,-1.72,-0.46,1.15,1.15,0.11,2.41,2.41,2.07,0.69,0.57,0.80,4.71,2.18,0
108626,-1.03,-0.11,-1.95,-1.49,0.11,1.15,1.38,0.23,0.46,2.64,2.53,0.11,0.34,1.26,4.48,1.49,0
108743,-1.15,-0.92,-1.95,-1.38,-0.23,1.84,1.03,0.00,1.84,2.41,2.64,0.11,0.46,1.15,4.83,1.61,0
108859,-1.03,-1.03,-1.84,-1.26,-0.92,1.95,1.38,-0.11,1.49,2.07,2.53,-0.34,-0.23,1.03,4.71,1.49,0
108976,-0.69,-0.80,-2.41,-1.38,-0.69,1.38,1.49,0.34,1.95,2.07,2.76,-0.11,0.34,0.92,4.60,1.38,0
109093,-0.80,-0.57,-1.61,-1.38,-1.38,1.61,1.26,0.11,1.84,2.64,2.07,-0.23,0.46,1.15,4.71,1.72,0
109210,-0.92,-0.92,-1.95,-1.61,-0.69,1.61,1.15,0.11,1.95,2.76,2.64,0.00,0.46,1.26,4.94,1.49,0
109327,-0.69,-0.92,-1.84,-1.15,-1.49,1.49,1.38,0.11,1.72,2.30,2.53,-0.11,0.23,1.15,4.48,0.00,0
109443,-0.80,-0.80,-1.95,-0.80,-0.92,3.56,1.61,0.11,1.49,2.30,2.64,-0.11,0.23,0.92,5.06,1.38,0
109560,-0.80,-0.23,-1.95,-1.38,-0.92,1.95,1.49,0.11,1.61,2.41,2.53,-0.11,0.46,1.26,4.60,2.30,0
109677,-0.92,-0.69,-1.84,-1.26,-0.57,1.72,1.26,0.00,1.84,2.30,2.30,0.00,0.34,1.15,5.29,1.38,0
109794,-0.69,-0.69,-2.07,-1.38,-1.26,1.95,1.49,0.46,1.15,2.41,2.76,0.57,0.00,0.92,4.60,1.84,0
109911,-0.80,-1.03,-1.49,-1.26,-0.92,1.84,1.49,-0.11,1.15,2.64,2.53,-0.23,0.34,1.15,4.94,1.61,0
110028,-0.80,-0.46,-2.07,-1.38,-0.80,1.84,1.38,-0.11,1.72,2.18,2.30,-0.11,0.11,1.03,5.06,1.38,0
110144,-0.92,-1.26,-1.84,-0.69,-0.92,0.80,0.69,0.23,1.61,2.07,2.53,0.11,0.46,0.11,11.72,2.53,0
110261,-42.99,12.18,27.36,25.98,-12.99,62.88,81.73,-17.82,-25.98,19.31,21.27,-34.83,96.67,-5.75,5.17,-4.14,0
110378,-10.00,-11.95,-10.35,2.99,3.33,-10.35,-8.51,-3.91,5.98,-14.37,-37.59,-3.33,5.40,5.63,-1.84,-5.29,0
110495,1.03,8.97,6.78,3.45,4.25,-0.23,-2.18,-0.80,2.76,-1.84,6.78,3.45,-16.55,0.00,0.69,3.45,0
110612,-5.63,1.72,-5.86,-0.46,2.18,2.53,-2.99,-3.79,1.38,3.10,2.41,-9.08,-0.34,1.49,1.49,3.33,0
110728,-0.57,0.23,-2.64,-0.11,-2.07,3.79,1.49,1.72,2.07,2.18,3.56,-3.22,-2.87,2.87,5.52,0.11,0
110845,-1.03,-0.23,-1.61,0.23,0.34,2.30,2.64,0.00,2.18,2.41,1.84,1.15,0.46,0.23,4.48,0.69,0
110962,-2.87,-2.41,-4.37,-1.26,-1.03,2.07,5.40,3.45,2.87,2.64,3.91,2.41,0.46,1.49,4.02,1.38,0
111079,-1.61,0.46,-2.18,-1.84,-0.46,2.18,1.49,0.23,2.18,2.99,1.84,0.11,0.57,0.80,5.06,3.45,0
111196,-0.46,-1.61,-1.38,-1.84,-0.69,2.07,2.41,0.11,2.64,2.64,2.18,0.57,-0.11,1.15,6.21,2.87,0
111312,-0.92,-0.23,-2.30,-1.61,-0.34,2.18,1.38,-0.23,1.72,2.64,2.87,0.57,0.46,0.92,4.02,1.26,0
111429,0.11,-1.15,-1.84,-1.49,-0.69,1.84,1.49,0.34,1.84,2.76,2.30,0.57,0.57,1.38,5.40,1.61,0
111546,-1.03,-0.34,-1.84,-1.49,-0.92,1.84,1.38,-0.46,1.38,2.53,2.87,-0.34,0.57,1.61,4.83,1.72,0
111663,-1.15,-0.46,-1.84,-1.38,-1.38,1.84,2.07,-0.34,2.18,2.76,2.30,-0.34,0.23,1.61,4.60,1.26,0
111780,-0.57,-0.80,-1.95,-1.38,-0.92,1.84,1.03,-0.34,2.07,2.53,2.64,-0.46,0.34,1.26,4.94,1.49,0
111897,-0.80,-0.46,-2.18,-1.61,-0.69,1.84,1.84,-0.23,1.95,2.41,2.53,-0.34,0.69,0.92,4.71,1.84,0
112013,-0.92,-0.23,-1.84,-1.49,-0.92,2.18,1.49,0.11,2.30,2.41,3.10,-0.34,0.46,1.38,4.71,1.38,0
112130,-0.80,-0.23,-1.95,-1.26,-1.03,2.07,1.61,0.00,2.07,2.53,2.87,-0.11,-0.23,1.15,4.94,1.61,0
112247,-1.03,-0.34,-1.84,-1.38,-1.03,2.30,1.49,-0.23,2.07,2.64,2.30,0.23,0.23,1.26,4.71,1.84,0
112364,-0.80,-0.57,-2.07,-0.80,-0.80,2.07,1.15,0.23,1.95,2.18,2.41,0.00,0.11,0.92,5.17,1.49,0
112481,-0.34,0.23,-0.57,0.69,5.40,-25.86,-126.44,24.71,55.75,-92.07,-133.69,22.07,78.17,-70.69,-99.09,-5.40,0
112597,32.07,-32.19,17.24,20.12,25.86,13.68,23.56,60.81,27.82,5.63,-2.64,37.01,-4.60,9.66,6.32,11.61,1
112714,4.94,-0.34,-9.77,-0.92,-8.85,-10.46,-2.76,7.36,-1.15,-7.70,2.18,-2.76,2.41,4.02,3.68,13.79,0
112831,-6.55,-5.17,-0.46,-8.85,-5.29,-3.68,-2.53,-3.68,-8.62,-1.26,-6.44,7.93,-9.89,8.28,-2.41,-34.26,0
112948,-2.07,0.80,-1.72,1.72,-2.30,-0.23,1.95,12.41,2.18,2.53,1.03,-1.95,0.80,1.95,4.14,1.26,0
113065,0.57,-0.34,-0.23,-0.69,-1.38,2.18,2.87,3.22,1.15,2.53,3.68,0.46,-1.61,0.23,5.29,1.49,0
113181,-0.57,0.34,-0.80,0.00,-1.03,0.80,3.45,0.00,-0.00,2.41,2.53,0.69,1.26,1.61,4.14,0.34,0
113298,-1.61,-1.26,-1.15,-1.38,0.00,2.18,1.72,0.23,2.41,2.18,3.22,-0.69,1.84,1.15,5.86,2.07,0
113414,-1.38,-0.46,-1.95,-1.95,-0.92,2.18,1.26,-0.11,1.61,2.87,4.14,-1.84,0.46,0.34,5.63,2.30,0
113531,-1.15,-0.34,-2.53,-1.15,-0.92,1.49,1.95,0.57,2.18,3.22,1.72,0.11,1.26,1.38,5.52,2.07,0
113648,-1.61,-0.46,-2.07,-0.69,-0.34,2.07,1.95,0.11,2.07,2.18,1.84,0.00,0.11,1.03,4.37,1.84,0
113765,-1.38,-0.23,-1.84,-1.03,-0.57,1.95,1.61,-0.46,1.84,2.87,3.10,-0.23,0.46,1.03,5.17,1.61,0
113882,-1.03,-0.69,-1.95,-1.84,-0.69,1.95,1.61,-0.11,1.84,2.64,2.99,0.00,0.46,1.15,4.71,1.72,0
113999,-1.15,-0.69,-1.95,-1.38,-1.03,1.61,2.07,0.11,1.72,2.53,2.53,-0.57,-0.23,0.80,4.37,1.49,0
114115,-1.03,-0.23,-1.84,-1.26,-1.38,1.95,1.15,0.11,1.72,2.64,2.76,-0.11,0.34,0.80,4.37,2.07,0
114232,-1.03,-0.80,-1.84,-1.49,-0.69,1.95,1.49,-0.11,2.07,2.41,2.30,0.11,0.23,1.26,4.60,1.26,0
114349,-0.92,-0.23,-1.84,-1.38,-0.69,0.00,1.61,-0.34,1.84,2.87,2.76,-0.23,0.23,1.15,5.06,1.26,0
114466,-1.03,-0.69,-2.07,-1.49,-0.92,1.72,1.84,-0.11,1.95,2.87,3.33,-0.11,0.69,1.15,4.37,1.84,0
114583,-1.03,-0.69,-2.18,-1.61,-1.15,1.72,0.92,0.46,1.95,2.30,2.30,0.23,0.23,0.57,4.71,1.38,0
114699,7.47,17.82,-175.76,18.62,-89.55,-27.70,-49.54,-57.93,-27.01,175.64,110.12,-48.39,-47.47,95.29,119.32,-42.42,0
114816,-23.79,18.85,-3.22,-0.57,8.85,-1.61,-3.22,4.60,-10.58,-1.61,5.52,0.57,-4.02,7.70,1.49,-1.03,0
114933,-3.33,-8.16,2.76,-2.53,1.84,-10.58,-5.86,-2.07,5.75,-24.83,-7.01,0.46,4.37,-75.64,-7.93,8.74,0
115050,-0.80,1.72,-0.92,-2.53,-0.34,2.53,-5.06,-0.11,-0.57,1.49,5.29,7.01,-4.71,1.38,0.23,-22.65,0
115167,-0.23,-2.87,-1.95,-1.15,-1.38,2.64,1.95,-0.57,-0.00,2.87,1.38,-0.23,-4.25,1.49,3.10,2.64,0
115283,2.64,0.00,-2.18,-2.64,-0.69,2.53,0.80,0.80,2.18,2.99,2.76,-0.34,0.23,1.95,4.94,-2.64,0
115400,-1.38,-0.92,-2.64,-1.49,-0.69,0.69,2.53,0.57,0.92,3.91,3.33,-0.34,1.38,1.84,4.94,2.30,0
115517,-1.15,-0.34,-1.61,-0.80,-0.23,1.61,1.84,1.15,2.18,2.30,2.53,-0.57,1.72,0.46,5.63,2.41,0
115634,-0.34,-0.80,-2.07,-1.61,0.11,1.49,1.95,0.23,1.95,2.87,2.99,1.49,-0.11,0.46,5.52,0.23,0
115751,-1.03,-0.92,-1.61,-0.57,-0.57,1.49,1.61,0.46,2.18,2.87,2.53,-0.23,0.34,1.26,5.06,2.07,0
115868,-0.80,-0.46,-1.84,-1.95,-1.61,1.72,1.72,0.11,1.72,2.87,2.76,-0.23,0.57,1.15,4.94,2.07,0
115984,-0.80,-0.57,-1.84,-1.61,-0.69,1.95,1.72,0.11,1.95,2.76,2.30,-0.57,0.80,0.92,5.29,1.49,0
116101,-0.57,-0.57,-1.84,-1.61,-1.15,1.72,2.07,-0.23,1.38,2.64,2.41,-0.57,0.34,0.46,5.17,1.49,0
116218,-0.80,-0.46,-1.95,-1.03,-1.03,1.72,1.72,-0.23,1.84,2.87,2.87,-0.80,0.00,0.92,4.94,1.72,0
116335,-1.03,-0.69,-1.61,-1.38,-1.26,1.49,1.72,0.23,2.07,2.76,2.64,-0.11,0.69,1.26,4.94,1.72,0
116452,-1.03,-0.34,-1.95,-1.49,-1.15,1.72,1.95,-0.11,1.84,2.87,2.30,-0.34,0.46,0.92,4.94,1.61,0
116568,-0.57,-0.69,-1.72,-1.38,-0.46,1.72,1.49,0.23,1.95,2.53,2.76,-0.57,0.46,0.92,4.71,1.84,0
116685,-1.15,-0.69,-1.95,-0.92,-1.03,1.49,1.72,0.00,1.84,2.64,2.64,-0.80,0.11,0.69,5.17,1.49,0
116802,-1.26,-0.57,-2.18,-1.49,-0.57,1.72,1.95,0.11,1.84,2.64,2.76,-0.46,-0.11,0.80,5.29,1.49,0
116919,-1.15,-0.69,-1.61,-0.92,-1.15,1.15,0.57,-0.11,1.61,2.07,1.95,-0.23,0.80,0.57,4.83,1.95,0
117036,20.81,-0.34,35.06,-122.88,-24.83,-15.29,-15.06,-49.20,-63.22,79.20,30.81,-16.09,-0.92,83.34,41.38,190.01,1
