time,snsr_11,snsr_12,snsr_13,snsr_14,snsr_21,snsr_22,snsr_23,snsr_24,snsr_31,snsr_32,snsr_33,snsr_34,snsr_41,snsr_42,snsr_43,snsr_44,interupt
25720,-3.10,-2.07,-3.10,-0.11,-3.68,-0.23,2.53,0.23,2.64,3.79,1.38,0.34,1.61,-0.57,5.75,0.57,0
25836,-0.80,2.07,-2.07,0.00,-1.49,-2.07,2.99,0.80,1.03,2.41,2.07,-1.38,-0.46,1.95,4.60,0.00,0
25953,0.57,-0.69,0.57,-0.34,-1.26,2.41,2.64,1.38,2.64,2.30,4.14,0.92,0.57,1.26,5.06,0.92,0
26070,-0.69,0.69,-1.61,-0.80,-0.92,2.18,2.18,1.15,2.64,3.10,3.56,0.11,0.80,0.46,5.40,2.76,0
26187,-0.46,-0.46,-1.38,-1.38,-0.69,1.84,2.07,1.49,2.18,2.30,3.22,1.03,1.95,0.00,4.48,1.72,0
26304,-1.03,-0.34,-1.84,-1.26,-0.69,2.30,1.15,0.57,2.64,3.10,2.64,0.34,2.07,1.84,4.83,0.92,0
26421,-1.03,0.46,-1.72,-1.49,0.57,1.15,1.61,0.34,2.30,2.41,3.22,-0.46,1.49,1.03,4.83,1.49,0
26537,-0.80,0.00,-1.72,-1.03,-0.80,1.84,1.15,0.23,1.95,2.30,2.76,0.34,0.92,1.15,5.17,0.80,0
26654,-0.34,0.11,-1.61,-1.38,-1.03,1.49,1.38,0.46,1.72,2.53,2.41,0.69,0.23,1.49,4.71,1.15,0
26771,-0.46,0.23,-1.61,-1.38,-0.34,1.95,1.72,0.11,1.95,2.99,2.64,0.11,0.80,1.03,4.94,1.15,0
26888,-0.34,0.11,-1.72,-1.49,-0.34,1.84,1.26,0.69,2.18,2.53,2.53,0.11,1.03,0.34,5.17,1.26,0
27005,-0.57,-0.23,-1.84,-1.49,-0.69,1.95,1.49,0.69,2.30,2.30,2.76,0.23,0.92,1.15,5.29,1.49,0
27121,-0.57,0.23,-1.95,-1.49,-0.11,1.84,1.38,0.80,2.41,2.41,3.10,0.34,0.34,1.38,5.06,1.03,0
27238,-0.23,0.00,-1.84,-1.03,-0.23,1.38,1.49,-0.23,2.07,2.76,2.53,-1.49,0.46,1.38,4.71,-0.11,0
27355,3.22,9.31,26.67,23.68,5.29,5.40,-48.28,34.26,10.81,1.03,14.94,10.46,2.41,-37.47,79.20,28.62,1
27472,-6.44,11.95,13.45,-12.99,-39.20,15.98,-8.28,-0.11,-10.58,2.99,-4.48,-8.16,3.22,7.36,5.63,0.11,0
27589,-7.36,-0.11,-3.91,-2.18,5.17,3.91,-2.87,-10.81,10.35,-0.69,4.37,-9.66,6.09,-0.57,4.94,-0.46,0
27705,-1.38,-0.92,-1.03,-1.26,0.11,3.10,0.46,0.80,1.61,5.98,1.84,3.10,0.57,3.45,4.71,0.11,0
27822,-4.02,0.80,0.23,-1.61,1.95,1.26,2.07,0.00,2.30,0.11,1.95,0.34,0.34,2.41,2.99,1.95,0
27939,-1.26,-0.23,-0.57,-0.57,0.11,0.69,-0.11,1.61,2.99,1.95,3.56,-0.11,0.57,0.34,4.25,0.69,0
28056,-0.92,0.69,-3.56,-1.38,0.57,1.95,2.41,-0.11,1.72,2.18,4.71,0.23,0.34,1.03,8.28,2.99,0
28173,-1.15,-0.57,-1.84,-1.38,-0.23,1.72,1.38,0.92,2.18,2.53,1.95,0.69,1.26,1.61,4.83,2.18,0
28290,0.00,-0.11,-2.30,-1.61,-0.23,1.49,0.80,0.34,3.22,3.10,2.30,0.34,0.80,0.92,4.94,2.18,0
28406,0.11,-0.46,-1.72,-1.03,-0.57,1.61,0.92,0.46,1.03,2.99,2.64,-0.34,0.80,0.34,4.94,1.84,0
28523,-0.11,0.23,-1.84,-1.38,-1.84,1.15,1.49,0.23,2.18,2.64,2.64,-0.23,0.34,0.80,5.29,1.03,0
28640,-0.11,-0.23,-1.84,-1.03,-0.34,1.49,1.38,0.34,2.41,2.41,2.99,-0.46,0.23,1.15,5.06,1.38,0
28757,0.00,-0.46,-1.72,-1.49,-0.57,1.61,1.72,0.23,2.41,2.87,2.76,0.00,0.46,0.69,4.83,1.61,0
28874,-0.23,0.00,-2.07,-1.15,-0.57,1.95,1.15,0.80,0.00,2.64,2.41,0.11,0.34,1.38,4.71,1.84,0
28990,-0.57,0.11,-2.18,-1.49,-0.46,1.49,1.84,0.57,2.30,2.76,2.64,-0.23,0.80,1.03,5.17,1.49,0
29107,-0.34,-0.11,-2.07,-1.03,-0.46,1.61,1.72,0.23,2.07,2.87,3.10,-0.34,0.34,0.46,5.29,1.84,0
29224,-0.69,-0.11,-1.49,-0.92,-0.57,1.95,1.84,0.57,2.41,2.76,2.76,-0.34,0.46,0.80,4.94,2.07,0
29341,-0.34,0.23,-1.95,-0.92,-1.03,1.72,1.15,0.46,1.95,2.64,2.64,-0.34,0.80,0.80,5.06,1.15,0
29458,0.00,-0.11,-1.84,-0.92,-0.46,1.38,1.26,0.34,1.95,2.41,2.76,-0.11,0.57,0.69,4.83,1.72,0
29575,-0.57,-0.23,-1.84,-1.15,-0.34,1.26,1.84,0.11,2.30,2.76,2.53,-0.46,0.69,1.03,4.94,1.26,0
29691,-1.03,0.00,-2.30,-1.26,-0.46,1.61,1.72,0.34,2.18,2.53,2.30,-1.49,0.57,1.15,5.06,1.26,0
29808,-0.80,-2.99,-0.92,-69.54,-4.02,0.34,-90.01,71.27,8.39,2.76,50.35,40.58,1.95,22.19,-29.66,35.40,0
29925,-6.09,-13.79,8.05,29.43,2.18,22.76,22.19,10.12,6.09,47.70,-2.64,-4.02,-2.41,12.18,5.52,4.25,0
30042,31.38,6.55,-11.27,-5.17,13.56,7.13,3.10,-5.75,4.83,4.60,6.32,2.87,-2.07,2.41,3.91,-2.18,0
30159,-0.57,-1.61,-3.79,-1.84,0.46,2.30,-2.76,-0.46,-0.11,5.29,-5.06,-4.14,6.09,0.34,-5.17,0.57,0
30275,-0.80,0.46,-0.23,-1.61,0.92,1.38,-2.87,-0.34,2.99,2.87,5.98,-0.11,0.57,1.26,2.99,0.46,0
30392,-2.07,1.03,2.18,-1.84,-1.15,1.61,2.64,0.11,-1.72,4.37,2.64,-0.57,-3.33,-0.80,4.83,2.53,0
30509,-0.46,1.26,0.11,-0.69,-0.69,0.69,0.92,1.03,1.15,2.76,3.33,0.00,-0.23,2.30,3.56,1.03,0
30626,-1.15,0.23,-1.72,-1.49,-0.46,2.30,1.38,0.00,2.07,2.30,5.29,-0.23,0.00,1.38,7.36,1.72,0
30743,-0.69,0.00,-1.15,-0.69,-0.69,1.84,1.61,1.26,2.30,3.10,1.84,0.46,1.38,0.80,5.06,2.07,0
30860,-0.34,-0.46,-1.95,-1.26,-0.46,2.18,1.72,0.69,1.84,2.64,2.53,0.46,-0.23,1.72,4.71,1.26,0
30976,-0.11,-0.46,-1.84,-1.61,0.23,2.64,1.84,0.11,2.64,2.99,2.53,-0.46,0.11,0.92,5.06,1.61,0
31093,-0.92,-0.11,-1.72,-1.26,-0.34,2.18,1.49,0.11,2.07,2.53,2.76,-0.57,0.69,0.69,4.94,1.15,0
31210,-0.69,0.11,-2.07,-1.03,-0.69,1.95,1.49,0.92,1.95,2.41,2.76,-0.57,0.80,0.80,4.37,1.72,0
31327,-0.57,0.23,-1.72,-1.49,-0.34,1.26,1.26,0.57,1.95,2.07,2.18,-0.23,0.46,1.03,4.71,1.72,0
31444,-0.46,0.00,-2.07,-0.69,-0.57,1.72,1.49,0.69,2.18,2.87,2.30,-0.23,0.34,1.26,4.25,1.61,0
31560,-0.46,-0.11,-1.84,-1.03,-0.69,1.61,1.61,0.69,2.07,2.30,2.99,-0.34,1.15,0.80,5.40,1.95,0
31677,-0.69,-0.34,-1.61,-1.49,-0.80,1.72,1.72,0.46,2.30,2.64,2.64,0.00,0.57,0.92,5.06,1.72,0
31794,-0.69,0.34,-1.61,-0.69,-0.57,1.95,1.49,0.57,2.07,2.53,2.30,0.00,0.34,1.26,4.94,1.84,0
31911,-0.57,0.11,-2.07,-1.49,-0.57,2.07,1.15,0.57,2.18,2.87,2.76,0.11,0.34,1.49,5.17,1.95,0
32028,-0.57,0.11,-2.07,-1.26,-0.69,1.49,1.26,0.46,2.41,2.64,2.64,-0.11,0.46,0.69,4.83,1.26,0
32145,-0.23,0.11,-1.72,-0.57,-0.57,1.84,2.18,0.00,2.30,2.64,2.76,-4.94,0.23,1.26,4.37,17.47,0
32261,1.15,-7.01,12.53,-48.74,3.91,28.97,-63.45,-55.64,-2.18,-47.24,-13.68,65.06,-6.78,-15.75,78.63,-12.64,1
